snapshot_date,snapshot_ts,match_date,league,match,market,odds
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Middlesbrough vs Lincoln City,under25,2.01
2026-08-15,2026-08-15T13:46:01,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,over25,1.76
2026-08-15,2026-08-15T13:46:01,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,under25,2.03
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Portsmouth vs Queens Park Rangers,over25,2.19
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Portsmouth vs Queens Park Rangers,under25,1.65
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Stoke City vs Swansea City,over25,1.94
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.83
2026-08-15,2026-08-15T13:46:01,2026-08-15,League Two,Tranmere Rovers vs Shrewsbury Town,over25,2.08
2026-08-15,2026-08-15T13:46:01,2026-08-15,League Two,Tranmere Rovers vs Shrewsbury Town,under25,1.71
2026-08-15,2026-08-15T15:31:19,2026-08-15,Bundesliga 2,1. FC Kaiserslautern vs Karlsruher SC,over35,2.2
2026-08-15,2026-08-15T15:31:19,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,over25,1.92
2026-08-15,2026-08-15T15:31:19,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,under25,1.95
2026-08-15,2026-08-15T15:31:19,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,over25,1.9
2026-08-15,2026-08-15T15:31:19,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,under25,1.95
2026-08-15,2026-08-15T15:31:19,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.22
2026-08-15,2026-08-15T15:31:19,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.69
2026-08-15,2026-08-15T15:31:19,2026-08-15,Championship,Sheffield United vs Birmingham City,over25,1.99
2026-08-15,2026-08-15T15:31:19,2026-08-15,Championship,Sheffield United vs Birmingham City,under25,1.79
2026-08-15,2026-08-15T15:31:19,2026-08-16,Bundesliga 2,Arminia Bielefeld vs FC Energie Cottbus,over35,2.3
2026-08-15,2026-08-15T15:31:19,2026-08-16,Bundesliga 2,Arminia Bielefeld vs FC Energie Cottbus,under25,2.3
2026-08-15,2026-08-15T15:31:19,2026-08-16,Bundesliga 2,Dynamo Dresden vs SV Darmstadt 98,over25,1.55
2026-08-15,2026-08-15T15:31:19,2026-08-16,Bundesliga 2,Dynamo Dresden vs SV Darmstadt 98,over35,2.3
2026-08-15,2026-08-15T15:31:19,2026-08-16,Bundesliga 2,Dynamo Dresden vs SV Darmstadt 98,under25,2.24
2026-08-15,2026-08-15T15:31:19,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.9
2026-08-15,2026-08-15T15:31:19,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.95
2026-08-15,2026-08-15T15:31:19,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.63
2026-08-15,2026-08-15T15:31:19,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.33
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Avellino vs Arezzo,over25,2.18
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Avellino vs Arezzo,under25,1.62
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Benevento vs Modena,over25,1.91
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Benevento vs Modena,under25,1.86
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Blackburn Rovers vs Middlesbrough,over25,1.93
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Blackburn Rovers vs Middlesbrough,under25,1.75
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Carrarese vs Mantova,over25,1.92
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Carrarese vs Mantova,under25,1.78
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Derby County vs Cardiff City,over25,1.95
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Derby County vs Cardiff City,under25,1.82
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Empoli vs Cremonese,over25,2.0
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Empoli vs Cremonese,under25,1.72
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Preston North End vs Wolverhampton Wanderers,over25,1.75
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Preston North End vs Wolverhampton Wanderers,under25,2.0
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Queens Park Rangers vs Bolton Wanderers,over25,1.88
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Queens Park Rangers vs Bolton Wanderers,under25,1.89
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Southampton vs Stoke City,over25,1.56
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Southampton vs Stoke City,under25,2.23
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Swansea City vs Sheffield United,over25,1.61
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Swansea City vs Sheffield United,under25,2.13
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Südtirol vs Virtus Entella,over15,1.45
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Südtirol vs Virtus Entella,over25,2.48
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Südtirol vs Virtus Entella,under25,1.48
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Vicenza vs US Catanzaro 1929,over25,2.07
2026-08-15,2026-08-15T15:31:19,2026-08-22,Serie B,Vicenza vs US Catanzaro 1929,under25,1.73
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,West Ham United vs Charlton Athletic,over25,1.56
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,West Ham United vs Charlton Athletic,under25,2.23
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Wrexham AFC vs Watford,over25,1.75
2026-08-15,2026-08-15T15:31:19,2026-08-22,Championship,Wrexham AFC vs Watford,under25,1.93
2026-08-15,2026-08-15T15:54:05,2026-08-15,Bundesliga 2,1. FC Kaiserslautern vs Karlsruher SC,over25,1.52
2026-08-15,2026-08-15T15:54:05,2026-08-15,Bundesliga 2,1. FC Kaiserslautern vs Karlsruher SC,over35,2.24
2026-08-15,2026-08-15T15:54:05,2026-08-15,Bundesliga 2,1. FC Kaiserslautern vs Karlsruher SC,under25,2.35
2026-08-15,2026-08-15T15:54:05,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.27
2026-08-15,2026-08-15T15:54:05,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.66
2026-08-15,2026-08-15T15:54:05,2026-08-15,Championship,Sheffield United vs Birmingham City,over25,1.98
2026-08-15,2026-08-15T15:54:05,2026-08-15,Championship,Sheffield United vs Birmingham City,under25,1.8
2026-08-15,2026-08-15T15:54:05,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.22
2026-08-15,2026-08-15T15:54:05,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.69
2026-08-15,2026-08-15T15:54:05,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.0
2026-08-15,2026-08-15T15:54:05,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.84
2026-08-15,2026-08-15T15:54:05,2026-08-22,Serie B,Benevento vs Modena,over25,1.9
2026-08-15,2026-08-15T15:54:05,2026-08-22,Serie B,Benevento vs Modena,under25,1.87
2026-08-15,2026-08-15T15:54:05,2026-08-22,Championship,Derby County vs Cardiff City,over25,1.98
2026-08-15,2026-08-15T16:22:46,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,over25,1.93
2026-08-15,2026-08-15T16:22:46,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,under25,1.94
2026-08-15,2026-08-15T16:22:46,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.31
2026-08-15,2026-08-15T16:22:46,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.64
2026-08-15,2026-08-15T16:22:46,2026-08-15,Championship,Sheffield United vs Birmingham City,over25,2.19
2026-08-15,2026-08-15T16:22:46,2026-08-15,Championship,Sheffield United vs Birmingham City,under25,1.73
2026-08-15,2026-08-15T16:22:46,2026-08-16,Championship,Burnley vs West Ham United,over25,1.69
2026-08-15,2026-08-15T16:22:46,2026-08-16,Championship,Burnley vs West Ham United,under25,2.13
2026-08-15,2026-08-15T16:22:46,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.02
2026-08-15,2026-08-15T16:22:46,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.83
2026-08-15,2026-08-15T16:22:46,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.62
2026-08-15,2026-08-15T16:22:46,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.35
2026-08-15,2026-08-15T16:22:46,2026-08-22,Serie B,Benevento vs Modena,over25,1.89
2026-08-15,2026-08-15T16:22:46,2026-08-22,Serie B,Benevento vs Modena,under25,1.88
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.95
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,1.82
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Colchester United vs Oldham Athletic,over25,2.0
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Colchester United vs Oldham Athletic,under25,1.72
2026-08-15,2026-08-15T16:22:46,2026-08-22,Championship,Derby County vs Cardiff City,over25,1.93
2026-08-15,2026-08-15T16:22:46,2026-08-22,Championship,Derby County vs Cardiff City,under25,1.75
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Fleetwood Town vs Gillingham,over25,2.0
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Fleetwood Town vs Gillingham,under25,1.72
2026-08-15,2026-08-15T16:22:46,2026-08-22,Championship,Queens Park Rangers vs Bolton Wanderers,over25,1.91
2026-08-15,2026-08-15T16:22:46,2026-08-22,Championship,Queens Park Rangers vs Bolton Wanderers,under25,1.86
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Salford City vs Chesterfield FC,over25,2.15
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Salford City vs Chesterfield FC,under25,1.63
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Shrewsbury Town vs Barnet,over25,1.9
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Shrewsbury Town vs Barnet,under25,1.8
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Swindon Town vs Cheltenham Town,over25,1.86
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Swindon Town vs Cheltenham Town,under25,1.91
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Walsall vs Grimsby Town,over25,2.15
2026-08-15,2026-08-15T16:22:46,2026-08-22,League Two,Walsall vs Grimsby Town,under25,1.62
2026-08-15,2026-08-15T16:51:02,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,over25,1.95
2026-08-15,2026-08-15T16:51:02,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,under25,1.92
2026-08-15,2026-08-15T16:51:02,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.4
2026-08-15,2026-08-15T16:51:02,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.6
2026-08-15,2026-08-15T16:51:02,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.21
2026-08-15,2026-08-15T16:51:02,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.7
2026-08-15,2026-08-15T16:51:02,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.03
2026-08-15,2026-08-15T16:51:02,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.82
2026-08-15,2026-08-15T16:51:02,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.61
2026-08-15,2026-08-15T16:51:02,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.38
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.75
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,1.96
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Colchester United vs Oldham Athletic,over25,1.88
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Colchester United vs Oldham Athletic,under25,1.88
2026-08-15,2026-08-15T16:51:02,2026-08-22,Championship,Derby County vs Cardiff City,over25,1.98
2026-08-15,2026-08-15T16:51:02,2026-08-22,Championship,Derby County vs Cardiff City,under25,1.82
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Doncaster Rovers vs Barnsley,over25,1.69
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Doncaster Rovers vs Barnsley,under25,1.97
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Fleetwood Town vs Gillingham,under25,1.71
2026-08-15,2026-08-15T16:51:02,2026-08-22,Championship,Millwall vs Norwich City,over25,1.77
2026-08-15,2026-08-15T16:51:02,2026-08-22,Championship,Millwall vs Norwich City,under25,1.9
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Peterborough United vs Mansfield Town,over25,1.58
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Peterborough United vs Mansfield Town,under25,2.13
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Salford City vs Chesterfield FC,over25,2.14
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Shrewsbury Town vs Barnet,over25,1.94
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Shrewsbury Town vs Barnet,under25,1.83
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Stockport County FC vs Blackpool,over25,1.74
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Stockport County FC vs Blackpool,under25,1.98
2026-08-15,2026-08-15T16:51:02,2026-08-22,Championship,Swansea City vs Sheffield United,over25,1.64
2026-08-15,2026-08-15T16:51:02,2026-08-22,Championship,Swansea City vs Sheffield United,under25,2.09
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Swindon Town vs Cheltenham Town,over25,1.71
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Swindon Town vs Cheltenham Town,under25,2.02
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Walsall vs Grimsby Town,over25,2.14
2026-08-15,2026-08-15T16:51:02,2026-08-22,League Two,Walsall vs Grimsby Town,under25,1.63
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Wigan Athletic vs Leyton Orient,over25,2.03
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Wigan Athletic vs Leyton Orient,under25,1.65
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Wimbledon vs Reading,over25,1.98
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Wimbledon vs Reading,under25,1.73
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Wycombe Wanderers vs Plymouth Argyle,over25,1.73
2026-08-15,2026-08-15T16:51:02,2026-08-22,League One,Wycombe Wanderers vs Plymouth Argyle,under25,1.91
2026-08-15,2026-08-15T17:13:39,2026-08-15,Bundesliga 2,1. FC Kaiserslautern vs Karlsruher SC,over35,2.28
2026-08-15,2026-08-15T17:13:39,2026-08-15,Bundesliga 2,1. FC Kaiserslautern vs Karlsruher SC,under25,2.32
2026-08-15,2026-08-15T17:13:39,2026-08-20,League One,Sheffield Wednesday vs Bradford City,over25,1.9
2026-08-15,2026-08-15T17:13:39,2026-08-20,League One,Sheffield Wednesday vs Bradford City,under25,1.8
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.78
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,1.98
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,over25,2.1
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,under25,1.65
2026-08-15,2026-08-15T17:13:39,2026-08-22,Championship,Derby County vs Cardiff City,over25,1.95
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Exeter City vs Accrington Stanley,over25,2.03
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Exeter City vs Accrington Stanley,under25,1.7
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Fleetwood Town vs Gillingham,over25,2.04
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Fleetwood Town vs Gillingham,under25,1.74
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Port Vale vs Tranmere Rovers,over25,2.04
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Port Vale vs Tranmere Rovers,under25,1.69
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Rochdale vs Crawley Town,over25,1.9
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Rochdale vs Crawley Town,under25,1.8
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Rotherham United vs York City,over25,2.06
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Rotherham United vs York City,under25,1.71
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Salford City vs Chesterfield FC,over25,2.16
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Salford City vs Chesterfield FC,under25,1.66
2026-08-15,2026-08-15T17:13:39,2026-08-22,League One,Stevenage vs Oxford United,over25,1.9
2026-08-15,2026-08-15T17:13:39,2026-08-22,League One,Stevenage vs Oxford United,under25,1.8
2026-08-15,2026-08-15T17:13:39,2026-08-22,Championship,Swansea City vs Sheffield United,over25,1.66
2026-08-15,2026-08-15T17:13:39,2026-08-22,Championship,Swansea City vs Sheffield United,under25,2.05
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Swindon Town vs Cheltenham Town,over25,1.72
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Swindon Town vs Cheltenham Town,under25,2.06
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Walsall vs Grimsby Town,over25,2.17
2026-08-15,2026-08-15T17:13:39,2026-08-22,League Two,Walsall vs Grimsby Town,under25,1.65
2026-08-15,2026-08-15T17:40:51,2026-08-20,League One,Sheffield Wednesday vs Bradford City,over25,1.93
2026-08-15,2026-08-15T17:40:51,2026-08-20,League One,Sheffield Wednesday vs Bradford City,under25,1.84
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.75
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,2.02
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Bromley FC vs Cambridge United,over25,2.03
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Bromley FC vs Cambridge United,under25,1.73
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Colchester United vs Oldham Athletic,over25,1.9
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,over25,2.15
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,under25,1.67
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Exeter City vs Accrington Stanley,over25,2.05
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Exeter City vs Accrington Stanley,under25,1.73
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Fleetwood Town vs Gillingham,over25,1.95
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Fleetwood Town vs Gillingham,under25,1.84
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Leicester City vs Burton Albion,over25,1.58
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Leicester City vs Burton Albion,under25,2.33
2026-08-15,2026-08-15T17:40:51,2026-08-22,Championship,Lincoln City vs Portsmouth,over25,1.77
2026-08-15,2026-08-15T17:40:51,2026-08-22,Championship,Lincoln City vs Portsmouth,under25,1.91
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Luton vs Notts County,over25,1.73
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Luton vs Notts County,under25,2.07
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Milton Keynes Dons vs Huddersfield Town,over25,1.93
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Milton Keynes Dons vs Huddersfield Town,under25,1.84
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Port Vale vs Tranmere Rovers,over25,2.03
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Port Vale vs Tranmere Rovers,under25,1.7
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Rochdale vs Crawley Town,over25,1.93
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Rochdale vs Crawley Town,under25,1.83
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Salford City vs Chesterfield FC,over25,2.17
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Salford City vs Chesterfield FC,under25,1.65
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Shrewsbury Town vs Barnet,over25,1.95
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Shrewsbury Town vs Barnet,under25,1.84
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Stevenage vs Oxford United,over25,1.94
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Stevenage vs Oxford United,under25,1.83
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Stockport County FC vs Blackpool,over25,1.78
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Stockport County FC vs Blackpool,under25,2.0
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Swindon Town vs Cheltenham Town,over25,1.73
2026-08-15,2026-08-15T17:40:51,2026-08-22,League Two,Swindon Town vs Cheltenham Town,under25,2.05
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Wimbledon vs Reading,over25,2.0
2026-08-15,2026-08-15T17:40:51,2026-08-22,League One,Wimbledon vs Reading,under25,1.78
2026-08-15,2026-08-15T17:59:40,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,over25,1.89
2026-08-15,2026-08-15T17:59:40,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,under25,1.96
2026-08-15,2026-08-15T17:59:40,2026-08-20,League One,Sheffield Wednesday vs Bradford City,over25,1.94
2026-08-15,2026-08-15T17:59:40,2026-08-20,League One,Sheffield Wednesday vs Bradford City,under25,1.83
2026-08-15,2026-08-15T17:59:40,2026-08-22,League One,Leicester City vs Burton Albion,over25,1.57
2026-08-15,2026-08-15T17:59:40,2026-08-22,League One,Leicester City vs Burton Albion,under25,2.35
2026-08-15,2026-08-15T17:59:40,2026-08-22,League Two,Port Vale vs Tranmere Rovers,over25,2.05
2026-08-15,2026-08-15T17:59:40,2026-08-22,League Two,Port Vale vs Tranmere Rovers,under25,1.73
2026-08-15,2026-08-15T17:59:40,2026-08-22,League Two,Rochdale vs Crawley Town,over25,1.81
2026-08-15,2026-08-15T17:59:40,2026-08-22,League Two,Rochdale vs Crawley Town,under25,1.95
2026-08-15,2026-08-15T18:43:09,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,over25,1.9
2026-08-15,2026-08-15T18:43:09,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,under25,1.95
2026-08-15,2026-08-15T18:43:09,2026-08-22,League One,Bromley FC vs Cambridge United,over25,1.97
2026-08-15,2026-08-15T18:43:09,2026-08-22,League One,Bromley FC vs Cambridge United,under25,1.78
2026-08-15,2026-08-15T18:43:09,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,over25,2.01
2026-08-15,2026-08-15T18:43:09,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,under25,1.76
2026-08-15,2026-08-15T18:43:09,2026-08-22,League Two,Exeter City vs Accrington Stanley,over25,1.92
2026-08-15,2026-08-15T18:43:09,2026-08-22,League Two,Exeter City vs Accrington Stanley,under25,1.83
2026-08-15,2026-08-15T18:43:09,2026-08-22,League One,Leicester City vs Burton Albion,over25,1.65
2026-08-15,2026-08-15T18:43:09,2026-08-22,League One,Leicester City vs Burton Albion,under25,2.19
2026-08-15,2026-08-15T18:43:09,2026-08-22,League Two,Port Vale vs Tranmere Rovers,over25,2.09
2026-08-15,2026-08-15T18:43:09,2026-08-22,League Two,Port Vale vs Tranmere Rovers,under25,1.7
2026-08-15,2026-08-15T18:43:09,2026-08-22,League Two,Rochdale vs Crawley Town,over25,1.83
2026-08-15,2026-08-15T18:43:09,2026-08-22,League Two,Rochdale vs Crawley Town,under25,1.92
2026-08-15,2026-08-15T18:43:09,2026-08-22,League One,Stockport County FC vs Blackpool,over25,1.79
2026-08-15,2026-08-15T18:43:09,2026-08-22,League One,Stockport County FC vs Blackpool,under25,1.99
2026-08-15,2026-08-15T19:09:43,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,over25,1.89
2026-08-15,2026-08-15T19:09:43,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,under25,1.96
2026-08-15,2026-08-15T19:09:43,2026-08-20,League One,Sheffield Wednesday vs Bradford City,over25,1.93
2026-08-15,2026-08-15T19:09:43,2026-08-20,League One,Sheffield Wednesday vs Bradford City,under25,1.84
2026-08-15,2026-08-15T19:09:43,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,over25,1.98
2026-08-15,2026-08-15T19:09:43,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,under25,1.78
2026-08-15,2026-08-15T19:09:43,2026-08-22,League Two,Port Vale vs Tranmere Rovers,over25,2.05
2026-08-15,2026-08-15T19:09:43,2026-08-22,League Two,Port Vale vs Tranmere Rovers,under25,1.73
2026-08-15,2026-08-15T19:09:43,2026-08-22,League Two,Rotherham United vs York City,over25,1.92
2026-08-15,2026-08-15T19:09:43,2026-08-22,League Two,Rotherham United vs York City,under25,1.82
2026-08-15,2026-08-15T19:09:43,2026-08-22,League One,Stevenage vs Oxford United,over25,2.07
2026-08-15,2026-08-15T19:09:43,2026-08-22,League One,Stevenage vs Oxford United,under25,1.73
2026-08-15,2026-08-15T19:36:11,2026-08-16,Championship,Burnley vs West Ham United,over25,1.7
2026-08-15,2026-08-15T19:36:11,2026-08-16,Championship,Burnley vs West Ham United,under25,2.11
2026-08-15,2026-08-15T19:36:11,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.02
2026-08-15,2026-08-15T19:36:11,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.83
2026-08-15,2026-08-15T19:36:11,2026-08-20,League One,Sheffield Wednesday vs Bradford City,over25,1.92
2026-08-15,2026-08-15T19:36:11,2026-08-20,League One,Sheffield Wednesday vs Bradford City,under25,1.85
2026-08-15,2026-08-15T19:36:11,2026-08-22,League One,Milton Keynes Dons vs Huddersfield Town,over25,1.85
2026-08-15,2026-08-15T19:36:11,2026-08-22,League One,Milton Keynes Dons vs Huddersfield Town,under25,1.92
2026-08-15,2026-08-15T19:36:11,2026-08-22,League Two,Port Vale vs Tranmere Rovers,over25,2.04
2026-08-15,2026-08-15T19:36:11,2026-08-22,League Two,Port Vale vs Tranmere Rovers,under25,1.74
2026-08-15,2026-08-15T19:55:39,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.23
2026-08-15,2026-08-15T19:55:39,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.68
